human_pop_density_log10,croplands_all_categories,managed_pasture_and_rangeland,precipitation_inFall,precipitation_spring,precipitation_summer,precipitation_winter,primary_forest_areas,primary_non.forest_areas,secondary_forest_areas,secondary_non.forest_areas,relative_humidity_inFall,relative_humidity_spring,relative_humidity_summer,relative_humidity_winter,temperature_inFall,temperature_spring,temperature_summer,temperature_winter
0.904769510221413,0.370982671240992,7.57704011744098,0.598062440991557,5.81975927455842,32.6976785238795,0.481832751589493,0.0484651117154559,0.0986056953340909,5.37371919335646,0.35176664073444,1.27754655451882,2.14374647265871,5.6665045631612,29.4043100250625,2.54630902574752,1.92252981121494,1.39911934696231,1.3172522696112
0.397704816740384,0.829070896112637,4.45557320111163,0.465566432976325,8.50514303779958,36.2731340108897,0.680176770975817,0.0204050755429087,0.0216090732858062,2.57021361357966,0.379416975629085,20.4427292454508,0.429457274586776,4.4859034183569,13.5258895598872,0.682452381511185,0.496376839158311,3.54593003851554,1.7932473378897
0.644349764257467,0.282488602336727,8.03511220203425,0.27511477444131,6.37813822300172,18.345269112487,1.43497351676022,0.0437901260031443,1.66513161961192,4.2608565285528,0.549278486950014,15.325630066849,0.345231296648472,27.0261743698511,6.42721749929621,0.920795691882946,1.14616343085802,3.07128803347419,3.82299665470353
0.578898792598416,0.739289531008566,5.27026205040764,0.316977088057784,6.33216081145875,10.418661769141,1.07513545158533,0,2.50984213409001,3.06791356074149,1.23384640414678,12.5931033323232,0.115122632327394,7.54921818218822,28.1631919025935,0.734223652309815,0.3561224144461,12.5997387213909,6.34629156918503
0.770742266704101,0.74015985930973,6.22783727583863,0.389149841037239,4.11803374406368,29.0963595107129,0.912114663402333,0.0202135831456498,0.683234936961891,2.73610801325382,0.793455783950624,6.42155590357312,0.473603189452043,12.2035157997856,23.3420641826711,1.28795958064266,2.50149022043068,6.57681789139711,0.705583753667118
1.17087830014917,0.465513355862431,6.68228521614831,1.29662046722644,6.76038260567568,29.5082175795495,0.394845896167296,0,0.117247306291912,4.309070708619,0.189440617389856,2.41351015930604,0.170165539082652,2.02451446238572,38.2532285689148,1.0274452451909,1.45054568090901,2.80872728964842,0.957361001482887
1.32647869646437,0.126274551014243,6.83414935590154,0.481935661645974,7.73088067727286,14.7868602247127,0.1428569005052,0,0.331002289903358,4.46868270974016,0.21298800258556,13.2402229173871,0.625482654751638,11.9417518240072,6.19784728214718,0.327968659005398,0.720534181072172,26.9223635516429,3.58171986024045
1.23424201129211,0.335187631134941,5.87544072227645,0.296815982224876,4.55418040386457,7.14451976219049,0.668721910447057,0.00709706215182391,2.22471727090735,4.46255728321801,0.66845013204966,4.43910048312175,0.922486033211488,29.040887939128,8.71539924541691,1.12319309756111,0.888403583543883,22.8266456178145,4.57195382844506
0.866077474406643,0.876825489834761,6.22386946946924,0.667958904381451,4.01338526530332,52.9989811639585,0.297791653082621,0.0062689200840037,1.09522021717717,3.63057258041303,1.02205037144338,12.7038435290778,0.269814623268188,0.567643264447335,6.93413321322612,1.21806296710987,2.73043122735942,1.44593622901416,2.431133436943
1.87269295627774,0.353831014580505,2.40796913448439,0.682736321456598,5.57559265616097,27.732036711349,0.200057130796199,0.403230041647486,0.0330321021848298,3.31848231112667,0.769263992570443,8.53249703978226,1.71003347072263,27.4444660752785,8.20628139592064,0.426519651994041,0.597659821780263,7.29062075121498,2.44299742067186
1.17710230569727,0.700355870244466,3.09607749566891,0.35927640181702,5.27112093072231,13.6461832872145,0.564912866208856,0.00899038832444504,0.76926696714291,5.96843464242889,1.10986963069424,20.6576498148984,1.49541740572328,26.2655508821986,3.1327406033761,1.3017543659539,0.521504928729669,9.45448793050346,4.49930328245277
0.342376039600631,0.287014330996105,5.06648846730742,1.13679300337838,5.28861659956312,31.2033850990176,0.12791092923504,0,0.47225744302735,3.79800191428589,1.13510790453222,5.68498864790996,0.472596252554898,10.8830280760675,23.0216713520897,4.19826936234894,0.89970835844353,2.96494532435909,3.01684089528261
0.601762648578132,0.576528342868322,7.07329868799447,0.292554961592674,7.98535990961337,32.1164086762753,0.238774027304341,0.015983441664669,1.26633273540625,2.89404892557645,0.542277875021507,2.77722345169788,0.139090627248977,7.37532393170233,26.0580092316659,2.31041574608734,1.99226995110283,3.28341688545183,2.4609199431474
0.242589410082521,1.10863251207759,8.8078577448142,0.417211803737804,4.52005233995843,15.9077759749239,1.04753512959151,0,0.121440379900647,6.29353120477719,2.58804448935663,29.0855020199311,2.84585232434241,4.27760402212033,6.20558797624096,0.423123222479843,0.497404991253838,15.0769140564987,0.53334039791247
0.986331560071789,0.187871993460531,2.77662896631931,0.661444831672074,8.62523676430398,12.3772110191971,0.286434458315537,0.130643992005106,0.0178260182018425,2.77146646597014,1.07779799090307,6.11491354673491,2.57027296411832,30.435349923799,13.443978112615,0.605805637288085,0.889997961958465,14.1718447612292,1.86894303183649
0.924027590896702,0.619219971993263,5.43378267695955,2.2004452154449,5.26551088891304,8.39687415173389,0.18567782007618,0.0884349768584041,0.0562844601376618,4.54044683536818,0.245342639195257,16.0125355551638,6.14459084586442,24.3727496031445,7.93636011814055,0.759043774724274,1.05705326873822,12.8837876875067,2.87783191914047
2.81269124599544,1.32896852454934,6.70569088444734,2.21418334415173,4.13224416802667,11.3926815578036,0.896804876732238,0,0.0500140424847272,5.32503997908011,0.55533079924521,7.48314362861832,0.14730961935328,19.8291620263396,9.67168853775447,0.554747616383218,0.420905628080383,22.7323858009182,3.74700772003616
1.8515780114464,0.945403339940646,7.15918019807351,1.33663473446354,4.67476667858359,21.2278412768112,0.432671553390076,0.0388266637257943,0.0746582350101905,4.6078149485265,0.306474688449505,1.66654271228976,0.459263871927168,27.5305169710569,6.41579734519846,1.46410265812403,3.66990100452392,12.7606669658516,3.37735814260713
0.94137147849334,1.11617047765712,4.53064752184236,0.267675338585554,5.11738038107608,28.1062385257074,0.260811713178007,0.0207752109466464,0.271631456028458,4.28402336285049,0.178395951097514,1.47640572620446,0.416273039252748,9.06685462813238,7.13364080156223,1.5109189607307,1.8537736462828,30.512153217844,2.93485856252772
0.659264664991488,1.10808714173647,7.05428781439328,0.976297269149312,4.74995182337495,11.1074659910937,0.600776202069485,0.116494904322194,0.963089667689644,5.60838676010763,0.757930649459785,24.3173488023338,0.265651958567907,8.08542287361631,17.6211442530527,4.15498248878478,2.32662117658404,6.15027889292969,3.37651666574278
2.59472551371306,0.430792432939298,3.13367419976998,1.4141223132819,5.12000254896647,9.26475808996593,0.575245547364995,0.135816440176388,0.130463572401792,4.2420285243779,0.487803150394272,13.0374910449202,0.170327389865631,9.25356742216064,23.9527842062824,1.59292369176044,2.21174461963924,16.5035223102243,5.7482069817952
0.709431974881856,1.49862099507059,2.23787680650116,1.22900327712454,5.55485967645193,9.15681988619742,0.265035992532878,0.0930351449487669,0.268457208868158,3.78944530734744,0.239905556075745,27.8885491211874,0.918221636998279,5.03169863276687,24.9807445219954,1.32987873098528,0.641453283131271,8.64411959046894,5.52284265646603
0.850958606433072,0.411509414850992,5.17349755535247,0.606289269316388,7.30920683544538,11.3158156915273,0.218157359169138,0.00463318406505574,0.580782665458625,3.77413971074204,1.39208068763433,40.1228481397129,0.182709561470568,5.30918799972264,16.0742848075076,0.850384734414219,0.545704466662233,3.40672774911824,1.87108156139675
0.638908714615768,0.477924005323801,4.10560501363422,1.05973735897679,7.03707647396575,4.10274652223048,1.55687377736058,0.0148770737035928,0.711567837719352,3.65162959102592,0.35735082735543,5.84259972835732,0.515894816708955,1.61600700240547,31.4728067902833,0.824935918412871,0.779389728225925,32.4620324626865,2.77203635700797
1.54647303128206,0.935188255471647,8.84189739037941,1.97368024058513,3.01992454942962,33.0059675360382,0.549506033615223,0.0766928380854681,0.0235026881646055,5.44475755810863,0.204231003076684,3.22265406722217,0.109421152381272,14.4307725647794,12.0926430039599,0.827615980993237,1.96324789444399,10.4035646440324,1.32825956795103
0.805127553241222,0.624805338170684,11.0217425687755,0.873088393962697,3.94229132889938,3.56965067663435,0.690433507828408,0.0667163380495594,0.27027015511714,6.63718640305046,1.13976946538085,21.4319123686468,0.921669361845241,10.1968841828632,30.7348330841718,1.11264238142643,1.83849727279388,1.11996693128267,3.00251268785983
0.939633073219373,0.382506129540301,4.38275461942086,1.50558422914787,7.37257087085964,42.4577104802487,0.363239581032132,0.147486214433782,0.670272226679746,3.50089121023551,0.53099750059263,2.89845522356855,0.814596029303553,1.96026439879584,17.4607421111794,7.22854997626585,2.82075297196075,0.602312157551596,3.96068099596388
1.71039748181872,0.984368398074724,3.87799091607386,1.58407175939497,8.79573979164082,9.57684163290006,0.734388884728203,0.0416493655328092,0.270964992306487,3.20782030399297,1.09186767679633,1.89218285392255,1.15103849551179,10.5636469021027,32.4174202833278,8.67502754902772,0.943158086944533,8.37855760423937,4.10286702166362
1.60465888915364,1.08525500739781,4.87586202503963,0.831862658689859,5.52211377126243,11.713819022102,1.02564735901771,0.0871963106902188,0.040353626440303,3.99178692722891,0.372263684326456,33.6577040387247,1.65166695112706,2.7757613757848,19.6648114532284,0.920913396627029,0.555371264947496,7.41121905349703,2.21173318471437
1.39961800618737,0.608458241993122,4.70202943007588,0.985097761548938,6.24800399522461,32.605158412604,1.23827000673929,0.0626980152388264,0.541508123818496,3.86460063334764,0.358825985466241,4.112434226312,0.427183907103701,0.710298158676135,26.4351770130309,0.996672540178298,3.79755150348661,8.70829884741274,2.19811519155521
